Month,Day,Year,Time,Flux,Temperature (C),Soil sig,Soil STD,ATM sig,ATM STD,Mode,Soil VR,Soil VA,ATM VR,ATM VA
2,19,21,9:00:00,1.93,19.8,533.23,9.469,433.04,3.623,0,1.37671,1.90197,1.37788,1.91373
2,19,21,9:30:00,2.08,20.1,533.24,10.746,425.47,14.11,0,1.37404,1.89952,1.37333,1.9101
2,19,21,10:00:00,1.9,20.7,524.67,15.15,426,7.946,0,1.37767,1.90214,1.37538,1.91097
2,19,21,10:30:00,1.72,21.1,521.89,12.369,432.45,8.389,0,1.377,1.90122,1.37863,1.91356
2,19,21,11:00:00,2.11,22.6,521.45,7.751,411.67,5.122,0,1.37642,1.89914,1.37613,1.90956
2,19,21,11:30:00,1.84,23.3,507.01,10.143,411.54,10.288,0,1.37708,1.8996,1.37713,1.91039
2,19,21,12:00:00,1.85,24,511.91,10.684,415.77,13.212,0,1.37675,1.89856,1.37796,1.90981
2,19,21,12:30:00,1.94,24.2,504.29,9.403,403.35,11.07,0,1.37713,1.89939,1.37713,1.90968
2,19,21,13:00:00,2.05,24.4,507.72,11.366,401.42,5.966,0,1.37838,1.8996,1.37658,1.90864
2,19,21,13:30:00,2.37,24.5,530.21,12.611,407.28,13.905,0,1.37938,1.89881,1.37908,1.91077
2,19,21,14:00:00,2.58,24.3,542.44,19.057,408.51,12.551,0,1.38079,1.89914,1.37688,1.90918
2,19,21,14:30:00,2.83,24.5,554.15,13.632,407.43,8.659,0,1.37975,1.89647,1.38071,1.91289
2,19,21,15:00:00,2.7,24.5,552.93,12.663,412.55,8.618,0,1.38004,1.89768,1.37725,1.90889
2,19,21,15:30:00,2.31,25.5,522.86,8.495,402.96,16.532,0,1.37971,1.89797,1.37554,1.90689
2,19,21,16:00:00,2.24,26.2,523.56,6.388,407.05,7.624,0,1.37833,1.89585,1.37767,1.90697
2,19,21,16:30:00,2.28,26.5,515.17,13.999,396.76,15.267,0,1.37921,1.89589,1.37679,1.90685
2,19,21,17:00:00,1.43,30.8,437.93,11.849,363.46,10.089,0,1.37883,1.89635,1.379,1.9051
2,19,21,17:30:00,1.36,31.6,434.29,11.093,363.58,15.532,0,1.38083,1.89831,1.37904,1.90447
2,19,21,18:00:00,1.83,26.5,458.84,6.608,363.74,7.792,0,1.37796,1.90064,1.37504,1.90622
2,19,21,18:30:00,1.34,24.1,453.85,6.987,384.38,10.494,0,1.37521,1.90143,1.37358,1.90735
2,19,21,19:00:00,1.11,21.6,443.57,10.09,385.99,5.864,0,1.37329,1.90343,1.37517,1.91148
2,19,21,19:30:00,1.2,19.9,461.59,9.532,399.42,6.135,0,1.37442,1.90677,1.37346,1.91152
2,19,21,20:00:00,1.06,18.9,457.23,8.313,402.25,6.43,0,1.37438,1.90814,1.37467,1.91398
2,19,21,20:30:00,0.83,18.5,448.98,7.236,405.92,7.037,0,1.37492,1.91018,1.37517,1.91489
2,19,21,21:00:00,0.53,18.4,436.2,5.194,408.7,7.718,0,1.3735,1.90993,1.37375,1.91402
2,19,21,21:30:00,0.6,18.1,435.37,7.187,404.16,7.643,0,1.37346,1.91097,1.37438,1.91523
2,19,21,22:00:00,0.8,17.7,444.47,4.299,402.98,7.46,0,1.37296,1.91022,1.37279,1.91418
2,19,21,22:30:00,0.82,17.3,450.74,8.697,408.38,8.259,0,1.37288,1.90981,1.37554,1.91693
2,19,21,23:00:00,0.73,17,444.96,10.899,406.92,5.518,0,1.37317,1.91135,1.37321,1.91577
2,19,21,23:30:00,0.68,17.6,449.59,9.15,414.12,5.256,0,1.37479,1.91143,1.37408,1.91502
2,20,21,0:00:00,0.79,17.3,443.51,8.005,402.73,4.983,0,1.37333,1.91152,1.37258,1.91473
2,20,21,0:30:00,0.38,16.9,425.32,7.925,405.63,3.552,0,1.37213,1.9126,1.37358,1.91631
2,20,21,1:00:00,0.43,16.9,433.75,4.203,411.27,6.406,0,1.37329,1.91218,1.37467,1.91718
2,20,21,1:30:00,0.61,16.9,438.75,3.521,407.19,3.34,0,1.37529,1.91518,1.375,1.91743
2,20,21,2:00:00,0.52,17.3,439.5,6.061,412.74,4.659,0,1.37388,1.91252,1.37571,1.91835
2,20,21,2:30:00,0.58,17.6,450.87,5.078,420.74,5,0,1.37479,1.91239,1.378,1.91873
2,20,21,3:00:00,0.74,17.5,449.88,3.926,411.59,4.631,0,1.37517,1.91268,1.37425,1.91568
2,20,21,3:30:00,0.72,17.5,454.05,5.621,416.7,5.157,0,1.37438,1.91152,1.37717,1.91839
2,20,21,4:00:00,0.69,16.6,443.66,3.463,407.66,9.089,0,1.37329,1.91231,1.37283,1.91589
2,20,21,4:30:00,0.78,15.9,449.72,5.757,409.15,2.202,0,1.37371,1.91302,1.37413,1.91806
2,20,21,5:00:00,0.67,15.4,445.49,4.683,410.71,6.313,0,1.3705,1.91081,1.37238,1.91702
2,20,21,5:30:00,0.7,15.4,454.43,6.905,418.05,8.19,0,1.3715,1.91135,1.37475,1.91848
2,20,21,6:00:00,0.93,15.1,461.02,8.916,412.58,4.426,0,1.37229,1.91156,1.37279,1.91727
2,20,21,6:30:00,0.93,14.8,469.29,6.815,421.24,6.735,0,1.37267,1.91198,1.37221,1.91698
2,20,21,7:00:00,0.61,15.1,454.49,12.238,423.01,5.648,0,1.37371,1.91285,1.37296,1.91727
2,20,21,7:30:00,0.82,15.6,470.43,10.344,428,4.753,0,1.37692,1.91506,1.3775,1.92081
2,20,21,8:00:00,0.93,15.8,473.23,7.188,424.83,8.654,0,1.37479,1.91235,1.37333,1.91668
2,20,21,8:30:00,0.86,16.3,467.5,4.681,423.09,4.66,0,1.37308,1.91002,1.37358,1.91556
2,20,21,9:00:00,0.92,17.8,471.25,10.673,423.32,5.882,0,1.37263,1.90764,1.375,1.91548
2,20,21,9:30:00,0.58,19.5,438.94,7.245,408.92,5.571,0,1.37567,1.9106,1.37558,1.91423
2,20,21,10:00:00,0.66,21.7,437.13,9.652,402.93,7.911,0,1.37742,1.90843,1.37508,1.91114
2,20,21,10:30:00,1.2,22.6,466.4,6.649,404.25,6.777,0,1.37688,1.90435,1.37817,1.91298
2,20,21,11:00:00,1.28,22.9,475.13,7.118,408.9,7.214,0,1.37621,1.90289,1.37758,1.91181
2,20,21,11:30:00,1.57,23.5,481.88,6.995,400.2,10.532,0,1.37813,1.90302,1.37713,1.91043
2,20,21,12:00:00,1.21,25.5,457.22,14.885,394.21,9.616,0,1.37883,1.90256,1.37771,1.90889
2,20,21,12:30:00,1.48,27,461.54,7.702,384.6,14.423,0,1.37788,1.90047,1.37829,1.90864
2,20,21,13:00:00,1.73,27.3,468.72,11.117,379.07,12.696,0,1.38063,1.90056,1.37775,1.9076
2,20,21,13:30:00,1.31,28.6,447.1,7.313,379.14,11.871,0,1.37858,1.89897,1.37888,1.90664
2,20,21,14:00:00,1.34,28.4,436.56,11.487,366.94,10.039,0,1.37933,1.89981,1.37671,1.90602
2,20,21,14:30:00,0.76,32,390.94,9.983,351.3,14.768,0,1.37813,1.89793,1.37758,1.90318
2,20,21,15:00:00,0.9,33.7,383.79,2.615,337.22,9.056,0,1.37825,1.89664,1.37821,1.90202
2,20,21,15:30:00,1.01,34.7,376.06,7.262,323.59,6.159,0,1.38029,1.89822,1.37846,1.90202
2,20,21,16:00:00,1.03,35.2,372.13,6.621,318.75,5.289,0,1.379,1.89639,1.37917,1.90222
2,20,21,16:30:00,1.01,35.6,373.83,6.121,321.52,7.836,0,1.37942,1.89572,1.37933,1.90143
2,20,21,17:00:00,1.36,35,390.36,9.523,319.62,5.645,0,1.38029,1.89631,1.381,1.90402
2,20,21,17:30:00,1.2,34,394.93,4.634,332.85,5.732,0,1.37833,1.89547,1.37942,1.90331
2,20,21,18:00:00,1.6,30.1,427.08,12.275,344.08,8.296,0,1.37804,1.89822,1.37608,1.90381
2,20,21,18:30:00,1.67,24.3,459.13,8.507,372.34,9.851,0,1.37346,1.89927,1.37517,1.9091
2,20,21,19:00:00,1.56,21.3,506.54,10.602,425.37,9.883,0,1.37263,1.89797,1.37408,1.90847
2,20,21,19:30:00,1.33,18.7,476.37,6.289,407.6,9.937,0,1.37142,1.9036,1.37175,1.91093
2,20,21,20:00:00,1.31,17.1,483.89,14.001,416.04,16.513,0,1.373,1.90672,1.37271,1.91423
2,20,21,20:30:00,1.72,16.2,523.05,14.237,433.69,6.829,0,1.37388,1.90447,1.37167,1.91247
2,20,21,21:00:00,1.54,15.3,521.42,7.414,441.44,6.077,0,1.37079,1.90381,1.37092,1.91231
2,20,21,21:30:00,1.26,15.1,494.48,6.546,428.89,9.73,0,1.3725,1.90831,1.37271,1.91656
2,20,21,22:00:00,1.3,15.3,523.15,4.264,455.64,9.628,0,1.37192,1.90477,1.37313,1.9141
2,20,21,22:30:00,1.65,14.6,538.25,8.069,452.58,5.384,0,1.37158,1.90464,1.372,1.91293
2,20,21,23:00:00,1.15,14,507.53,8.798,447.64,8.451,0,1.37317,1.90973,1.37254,1.91614
2,20,21,23:30:00,1.38,13.8,522.69,12.518,450.82,6.76,0,1.37167,1.90548,1.37558,1.91881
2,21,21,0:00:00,1.32,13.4,520.17,3.198,451.55,5.167,0,1.37171,1.9081,1.37296,1.91643
2,21,21,0:30:00,1.37,13,516.31,9.51,445.35,6.601,0,1.37196,1.90864,1.37163,1.91618
2,21,21,1:00:00,1.23,13,520.83,5.529,457.1,4.082,0,1.37171,1.90843,1.37229,1.91556
2,21,21,1:30:00,1.46,12.7,545.08,7.279,469.09,8.538,0,1.37138,1.90664,1.37133,1.91448
2,21,21,2:00:00,1.31,12.8,528,10.36,459.99,8.003,0,1.37167,1.90764,1.37038,1.91435
2,21,21,2:30:00,1.4,12.7,538.7,8.578,465.88,4.589,0,1.37183,1.90747,1.37171,1.91485
2,21,21,3:00:00,1,12.6,528.98,6.564,476.84,7.059,0,1.37029,1.90727,1.37338,1.91618
2,21,21,3:30:00,1.05,12.3,511.7,6.696,457.34,9.823,0,1.37025,1.90831,1.37158,1.91681
2,21,21,4:00:00,1.08,12.5,525.1,10.879,469.14,7.347,0,1.37133,1.9086,1.37283,1.91639
2,21,21,4:30:00,1.05,12.2,519.88,8.966,465.38,9.245,0,1.36979,1.90722,1.37008,1.91406
2,21,21,5:00:00,1.15,12.2,519.63,7.219,459.79,11.266,0,1.37133,1.90931,1.37104,1.91623
2,21,21,5:30:00,1.4,11.9,546.63,6.561,474.05,8.496,0,1.36942,1.90514,1.36933,1.9131
2,21,21,6:00:00,0.91,11.6,517.54,11.595,470.1,8.959,0,1.37125,1.9106,1.37138,1.91602
2,21,21,6:30:00,1.15,11.8,525.44,6.144,465.68,4.717,0,1.37013,1.90856,1.3715,1.91631
2,21,21,7:00:00,1.04,11.6,528.68,4.425,474.56,5.658,0,1.37004,1.90764,1.371,1.91502
2,21,21,7:30:00,0.94,11.5,514.1,6.151,465.2,6.509,0,1.37104,1.91123,1.37092,1.91627
2,21,21,8:00:00,1.02,11.7,516.83,7.892,463.64,3.405,0,1.37104,1.91031,1.37142,1.91664
2,21,21,8:30:00,1.17,12.6,516.63,12.455,455.77,12.475,0,1.37046,1.90777,1.37138,1.91602
2,21,21,9:00:00,1.25,17.1,486.77,10.178,421.94,9.189,0,1.37475,1.9076,1.37279,1.91406
2,21,21,9:30:00,1.45,21.7,471.86,5.494,396.36,7.95,0,1.37496,1.90347,1.37421,1.9106
2,21,21,10:00:00,1.3,25.3,457.2,12.953,389.82,8.239,0,1.37738,1.90127,1.37913,1.91035
2,21,21,10:30:00,1.67,26,486.12,9.752,399.51,6.414,0,1.377,1.89772,1.37742,1.90718
2,21,21,11:00:00,1.5,24.8,483.08,10.716,405.42,7.512,0,1.37696,1.9001,1.37583,1.90652
2,21,21,11:30:00,1.53,25.1,489.39,5.066,410.11,7.199,0,1.37654,1.89822,1.37792,1.90822
2,21,21,12:00:00,1.08,26.5,455.7,5.865,399.73,8.708,0,1.37775,1.90056,1.37696,1.90643
2,21,21,12:30:00,1.06,29.7,427.47,4.614,372.24,10.736,0,1.37838,1.89847,1.37854,1.90518
2,21,21,13:00:00,1.11,33.3,407.58,6.455,350.02,8.293,0,1.37854,1.89506,1.37925,1.90293
2,21,21,13:30:00,1.02,34.7,390.42,10.018,337.69,5.068,0,1.37733,1.8936,1.38,1.90227
2,21,21,14:00:00,1.13,36.8,378.73,4.841,320.32,10.382,0,1.38083,1.89552,1.37954,1.90064
2,21,21,14:30:00,1.09,38.1,360.77,9.523,304.11,7.835,0,1.38267,1.89685,1.38054,1.90072
2,21,21,15:00:00,1.22,38,363.37,6.842,300.2,14.288,0,1.38017,1.89402,1.37871,1.89872
2,21,21,15:30:00,1.13,38.6,358.32,7.562,299.5,6.064,0,1.37979,1.89281,1.37979,1.8996
2,21,21,16:00:00,1.46,39.4,357.52,14.598,281.88,3.707,0,1.3845,1.89635,1.38079,1.90018
2,21,21,16:30:00,1.31,39.3,356.36,12.665,288.29,11.142,0,1.37838,1.89006,1.37833,1.89822
2,21,21,17:00:00,1.35,39.1,368.99,14.61,298.74,8.603,0,1.38146,1.89318,1.38292,1.90189
2,21,21,17:30:00,1.61,38.3,384.08,14.927,300.67,11.887,0,1.37817,1.88918,1.38017,1.90081
2,21,21,18:00:00,2,35.1,415.8,14.27,311.96,14.027,0,1.37854,1.89147,1.377,1.90118
2,21,21,18:30:00,2.01,28.5,485.17,12.406,380.6,8.029,0,1.37492,1.89093,1.37738,1.90393
2,21,21,19:00:00,1.92,24.4,494.65,13.946,395.04,5.671,0,1.37629,1.89768,1.37579,1.90785
2,21,21,19:30:00,1.66,21.1,510.04,9.786,423.86,7.601,0,1.37246,1.8966,1.37192,1.90552
2,21,21,20:00:00,1.58,19.1,510.89,8.223,429.11,2.961,0,1.37267,1.90022,1.37363,1.91048
2,21,21,20:30:00,1.85,18.1,507.68,13.389,411.78,10.98,0,1.37325,1.90231,1.37058,1.91048
2,21,21,21:00:00,1.56,17.2,522.05,4.46,440.98,7.608,0,1.37292,1.90306,1.37108,1.90947
2,21,21,21:30:00,1.71,16.3,527.17,6.757,438.35,6.313,0,1.37229,1.90293,1.37192,1.91214
2,21,21,22:00:00,1.74,16,512.14,7.983,421.58,9.224,0,1.37088,1.90322,1.37133,1.91343
2,21,21,22:30:00,1.7,16.2,513,11.382,424.62,6.02,0,1.37329,1.90539,1.37238,1.91414
2,21,21,23:00:00,1.69,15.9,528.98,9.533,441.32,6.468,0,1.37154,1.90352,1.37254,1.91306
2,21,21,23:30:00,1.44,15.5,512.1,5.511,437.34,6.679,0,1.37038,1.90427,1.37321,1.9151
2,22,21,0:00:00,1.44,15.5,512.66,8.872,438.15,8.039,0,1.37213,1.9056,1.37238,1.91427
2,22,21,0:30:00,1.66,16.7,509.41,11.708,423.34,7.558,0,1.37308,1.90477,1.37388,1.91598
2,22,21,1:00:00,1.49,16.9,508.27,15.607,431.07,10.04,0,1.37429,1.9061,1.37242,1.91214
2,22,21,1:30:00,1.46,16.3,495.18,9.952,419.16,11.947,0,1.37233,1.90589,1.37113,1.9136
2,22,21,2:00:00,1.88,16.7,514.98,13.585,417.36,6.185,0,1.37463,1.90689,1.373,1.91498
2,22,21,2:30:00,1.2,17.9,484.39,9.394,422.19,4.898,0,1.3745,1.90714,1.37658,1.91739
2,22,21,3:00:00,1.09,18.9,460.09,9.672,403.3,7.343,0,1.37421,1.90706,1.37483,1.91464
2,22,21,3:30:00,1.11,19.7,461.16,5.194,403.55,7.726,0,1.37363,1.90585,1.37792,1.91673
2,22,21,4:00:00,1.12,20,464.24,10.88,406.31,8.613,0,1.37625,1.90764,1.37621,1.91543
2,22,21,4:30:00,1.21,20.1,468.9,10.26,406.28,11.542,0,1.37758,1.90831,1.37446,1.91285
2,22,21,5:00:00,1.27,20.1,467.59,11.6,401.79,9.767,0,1.37658,1.90823,1.37758,1.91593
2,22,21,5:30:00,1.2,19.7,464.82,8.861,402.79,4.203,0,1.37458,1.90631,1.37471,1.91373
2,22,21,6:00:00,1.11,19.4,461.58,10.391,404.12,11.713,0,1.37496,1.90789,1.3745,1.91431
2,22,21,6:30:00,1.28,19.2,471.01,10.224,404.76,6.693,0,1.37408,1.90647,1.37542,1.91489
2,22,21,7:00:00,1.44,17.8,498.43,9.325,423.48,11.012,0,1.3725,1.90406,1.37171,1.91122
2,22,21,7:30:00,1.29,15.9,488.94,14.152,422.09,7.285,0,1.37229,1.90747,1.37296,1.91448
2,22,21,8:00:00,1.15,14.9,486.96,5.048,427.01,12.063,0,1.37292,1.91006,1.37413,1.91748
2,22,21,8:30:00,1.71,15.6,496.58,14.156,408.06,7.274,0,1.37429,1.90872,1.37204,1.91656
2,22,21,9:00:00,1.73,20.6,470.59,10.537,381,12.448,0,1.37417,1.9036,1.37467,1.91414
2,22,21,9:30:00,1.4,25.8,446.3,7.636,373.86,8.242,0,1.37317,1.89702,1.37683,1.90902
2,22,21,10:00:00,1.12,28.6,432.21,9.139,374.04,7.158,0,1.37754,1.89956,1.37888,1.90727
2,22,21,10:30:00,1.57,28.6,464.63,9.213,383.02,8.264,0,1.38063,1.89977,1.37783,1.90597
2,22,21,11:00:00,1.5,27.8,474.79,12.985,396.96,6.955,0,1.37933,1.8991,1.379,1.90635
2,22,21,11:30:00,1.29,28.1,458.03,4.953,391.17,10.387,0,1.3795,1.9001,1.37654,1.90427
2,22,21,12:00:00,1.09,29.7,440.88,9.65,384.38,13.717,0,1.37675,1.89652,1.37708,1.90277
2,22,21,12:30:00,1.31,32.4,427.65,10.1,359.61,8.411,0,1.38192,1.89797,1.37954,1.90364
2,22,21,13:00:00,1.3,35.6,395.67,6.429,328.16,6.966,0,1.3795,1.89385,1.37917,1.9011
2,22,21,13:30:00,1.08,37.1,374.22,6.443,317.91,8.942,0,1.37946,1.89314,1.37979,1.90006
2,22,21,14:00:00,1.25,39.5,354.24,9.573,289.57,5.547,0,1.37942,1.8911,1.38063,1.8996
2,22,21,14:30:00,1.21,41.2,340.7,3.862,277.88,14.517,0,1.37825,1.88935,1.37883,1.89706
2,22,21,15:00:00,1.44,41.3,349,11.204,274.22,13.741,0,1.38017,1.88985,1.37833,1.89627
2,22,21,15:30:00,1.4,41.7,331.19,15.566,258.28,9.45,0,1.38225,1.89327,1.37979,1.8981
2,22,21,16:00:00,1.41,42.3,332.25,8.686,259.04,12.253,0,1.38233,1.89235,1.3805,1.89818
2,22,21,16:30:00,1.35,42.6,334.78,5.357,264.83,13.707,0,1.37892,1.88756,1.38125,1.8976
2,22,21,17:00:00,1.79,42.3,348.4,10.881,255.36,6.112,0,1.38196,1.89043,1.38063,1.89806
2,22,21,17:30:00,2.04,41.3,377.95,14.451,272.26,4.755,0,1.37988,1.88706,1.38042,1.89843
2,22,21,18:00:00,2.58,38.6,429.98,8.023,295.81,8.19,0,1.37829,1.88456,1.38238,1.90156
2,22,21,18:30:00,2.52,31.5,447.91,13.965,316.92,10.436,0,1.37867,1.89343,1.37408,1.90168
2,22,21,19:00:00,2.11,26.6,461.58,16.897,352.27,8.741,0,1.37325,1.89389,1.37346,1.90527
2,22,21,19:30:00,1.72,22.9,458.28,9.023,368.8,16.087,0,1.37133,1.89802,1.37292,1.90906
2,22,21,20:00:00,1.71,20.8,486.74,12.423,398.01,18.572,0,1.37271,1.89977,1.3705,1.90727
2,22,21,20:30:00,1.65,19.2,483.57,12.262,397.73,11.096,0,1.37321,1.90418,1.37038,1.90918
2,22,21,21:00:00,1.55,18.3,508.91,6.045,428.3,7.158,0,1.3715,1.90147,1.37471,1.91177
2,22,21,21:30:00,1.44,17.7,477.48,12.839,402.48,8.546,0,1.37242,1.90468,1.37325,1.91468
2,22,21,22:00:00,1.25,17.9,471.41,9.467,406.47,14.907,0,1.37329,1.90672,1.37213,1.91256
2,22,21,22:30:00,1.77,17.2,518.53,16.167,426.6,10.649,0,1.37213,1.90218,1.37125,1.91056
2,22,21,23:00:00,1.25,16.2,483.59,9.764,418.56,7.748,0,1.37346,1.90856,1.37246,1.91523
2,22,21,23:30:00,1.32,15.8,501.84,9.665,433.19,6.385,0,1.37071,1.90418,1.37242,1.91385
2,23,21,0:00:00,1.75,15.8,525.73,18.997,434.71,7.634,0,1.37217,1.90452,1.37258,1.91343
2,23,21,0:30:00,1.44,15.5,514.18,12.641,439.6,12.611,0,1.37208,1.90531,1.37204,1.91298
2,23,21,1:00:00,1.77,15.5,529.23,9.052,437.17,5.12,0,1.37233,1.90389,1.37263,1.9136
2,23,21,1:30:00,1.66,15.4,522.8,3.796,436.76,8.471,0,1.37033,1.90243,1.37092,1.91239
2,23,21,2:00:00,1.48,15.5,514.27,7.632,437.41,6.934,0,1.37092,1.9041,1.3735,1.91531
2,23,21,2:30:00,1.66,15.8,530.82,11.648,444.92,3.789,0,1.37375,1.9051,1.37383,1.91448
2,23,21,3:00:00,2.02,16.6,534.73,13.486,430.06,3.447,0,1.37429,1.90364,1.37483,1.9156
2,23,21,3:30:00,1.96,17.8,528.08,10.149,426.46,7.623,0,1.37363,1.90193,1.37288,1.91198
2,23,21,4:00:00,1.47,18,493.27,11.641,416.72,8.988,0,1.37358,1.90431,1.37346,1.91343
2,23,21,4:30:00,1.61,18.1,492.26,7.286,408.6,8.651,0,1.37275,1.90402,1.37413,1.91464
2,23,21,5:00:00,1.12,18.3,476.06,13.628,417.7,16.94,0,1.37471,1.90739,1.37788,1.91839
2,23,21,5:30:00,1.45,18.1,469.4,8.196,394.36,9.062,0,1.37496,1.90852,1.37479,1.91664
2,23,21,6:00:00,1.7,17.9,501.28,13.093,413.21,11.82,0,1.37408,1.90472,1.37171,1.91198
2,23,21,6:30:00,1.62,17.8,479.68,10.268,395.83,12.165,0,1.37242,1.90514,1.37279,1.91452
2,23,21,7:00:00,1.47,17.9,481.62,11.56,405.24,8.436,0,1.37575,1.90898,1.3735,1.91468
2,23,21,7:30:00,1.39,17.3,487.23,8.643,415.18,6.648,0,1.37379,1.90672,1.37517,1.91564
2,23,21,8:00:00,1.52,16.4,497.07,8.009,418.11,9.775,0,1.37296,1.9071,1.37163,1.91402
2,23,21,8:30:00,1.62,16.1,485.41,10.586,401.39,12.101,0,1.37246,1.90756,1.37171,1.91643
2,23,21,9:00:00,1.72,19.2,470.94,13.456,381.65,12.079,0,1.37692,1.90789,1.37363,1.91593
2,23,21,9:30:00,1.41,24.3,436.42,6.763,363.22,10.286,0,1.37517,1.90193,1.37588,1.91143
2,23,21,10:00:00,0.98,28.7,412.28,8.065,361.41,9.71,0,1.37667,1.89885,1.37754,1.90522
2,23,21,10:30:00,1.43,30.2,429.35,10.679,355.22,8.714,0,1.38075,1.90006,1.37971,1.90706
2,23,21,11:00:00,1.14,30.2,415.22,6.291,356.28,7.785,0,1.37879,1.8996,1.37888,1.90627
2,23,21,11:30:00,0.75,31.7,397.11,8.156,358.04,12.109,0,1.37992,1.89989,1.37863,1.90352
2,23,21,12:00:00,1,33.2,395.09,8.347,342.93,7.18,0,1.37983,1.89764,1.37842,1.90206
2,23,21,12:30:00,1.52,36.4,392.37,13.728,313.54,12.955,0,1.37992,1.89227,1.37608,1.89789
2,23,21,13:00:00,1.11,40,346.07,9.904,288.59,6.816,0,1.38117,1.89339,1.38004,1.8991
2,23,21,13:30:00,0.95,41.3,312.62,5.877,263.25,13.196,0,1.38113,1.89464,1.379,1.89777
2,23,21,14:00:00,1.15,43.2,307.81,5.131,248.25,9.121,0,1.37992,1.89052,1.38029,1.89777
2,23,21,14:30:00,1.03,44.5,283.12,8.764,229.63,9.655,0,1.38092,1.89152,1.38025,1.89685
2,23,21,15:00:00,1.2,44.6,291.78,7,229.39,9.8,0,1.37942,1.88947,1.38071,1.89781
2,23,21,15:30:00,0.98,45.2,270.53,7.449,219.75,15.639,0,1.37854,1.88943,1.37979,1.89685
2,23,21,16:00:00,1.13,45.3,270.19,7.696,211.63,4.339,0,1.38046,1.89206,1.38129,1.89831
2,23,21,16:30:00,1.28,45.2,276.19,8.655,209.55,7.756,0,1.37908,1.88952,1.38008,1.89727
2,23,21,17:00:00,1.42,44.4,291.79,10.646,218.33,7.795,0,1.3785,1.8891,1.37979,1.89777
2,23,21,17:30:00,1.53,43.1,305.06,6.372,225.66,5.389,0,1.37788,1.88918,1.37846,1.89731
2,23,21,18:00:00,2.05,40.3,352.57,9.778,245.98,7.011,0,1.37808,1.88852,1.379,1.9001
2,23,21,18:30:00,1.51,32.1,379.86,12.229,301.27,13.448,0,1.37454,1.89418,1.37538,1.90447
2,23,21,19:00:00,1.84,25.8,437.3,5.345,341.56,10.433,0,1.37238,1.8966,1.37171,1.90539
2,23,21,19:30:00,1.98,21.9,471.14,8.698,368.5,5.019,0,1.37038,1.89706,1.3715,1.90856
2,23,21,20:00:00,1.66,19.6,461.2,12.363,374.89,13.351,0,1.37071,1.90206,1.37267,1.91285
2,23,21,20:30:00,1.56,18.1,472.53,6.262,391.43,7.153,0,1.37083,1.90381,1.372,1.91343
2,23,21,21:00:00,1.81,17.4,488.24,12.937,394.37,7.776,0,1.37242,1.90456,1.36854,1.9101
2,23,21,21:30:00,1.57,16.9,475.39,9.925,394,9.555,0,1.37225,1.90718,1.36988,1.91231
2,23,21,22:00:00,1.17,16.9,449.31,9.393,388.66,14.864,0,1.3705,1.90697,1.36992,1.91448
2,23,21,22:30:00,1.61,16.5,470.6,10.529,387.21,8.811,0,1.36871,1.90377,1.37088,1.91452
2,23,21,23:00:00,1.18,15.7,472.26,8.395,410.92,11.898,0,1.36971,1.90527,1.36975,1.91273
2,23,21,23:30:00,1.43,15.6,481.51,9.257,407.32,8.26,0,1.37,1.90627,1.37208,1.9166
2,24,21,0:00:00,1.42,15.5,470.94,3.774,397.47,5.169,0,1.37046,1.90764,1.371,1.9161
2,24,21,0:30:00,1.38,15.4,468.89,6.993,397.15,6.578,0,1.37092,1.90835,1.37188,1.91668
2,24,21,1:00:00,1.4,15,473.88,12.503,401.18,7.897,0,1.37108,1.9076,1.371,1.91614
2,24,21,1:30:00,1.44,14.3,474.98,7.625,400.35,8.834,0,1.36888,1.90664,1.36992,1.91589
2,24,21,2:00:00,1.44,13.9,474.71,12.241,400.18,12.419,0,1.3685,1.90677,1.36963,1.91702
2,24,21,2:30:00,1.27,14.5,455.6,9.815,389.92,5.975,0,1.37054,1.91052,1.36975,1.91693
2,24,21,3:00:00,1.21,14.9,466.42,6.805,403.58,7.28,0,1.37083,1.90935,1.3705,1.91627
2,24,21,3:30:00,1.39,13.9,480.36,5.918,408.35,3.519,0,1.36983,1.90852,1.37046,1.91627
2,24,21,4:00:00,1.26,13.1,468.78,7.543,403.38,6.273,0,1.36967,1.91048,1.3705,1.91868
2,24,21,4:30:00,1,12.6,461.12,4.844,409.13,7.478,0,1.369,1.91106,1.36971,1.91823
2,24,21,5:00:00,1.14,12.2,475.89,9.003,416.53,8.874,0,1.3705,1.91206,1.36925,1.91727
2,24,21,5:30:00,1.15,12.1,484.57,7.414,425.13,6.228,0,1.36871,1.90947,1.37054,1.91843
2,24,21,6:00:00,1.21,12.1,474.74,9.519,412.05,10.238,0,1.37008,1.91177,1.36979,1.91864
2,24,21,6:30:00,1.17,12.2,476.42,9.287,415.78,7.814,0,1.36992,1.91122,1.36938,1.91756
2,24,21,7:00:00,1.18,12.1,482.59,10.249,421.43,7.911,0,1.36825,1.90877,1.37029,1.91793
2,24,21,7:30:00,1.14,11.5,485.29,7.048,425.92,2.994,0,1.36942,1.91085,1.37017,1.9186
2,24,21,8:00:00,1.05,11.1,485.72,8.1,431.17,9.709,0,1.36871,1.91122,1.36921,1.91827
2,24,21,8:30:00,1.2,12.2,476.52,6.195,414.36,8.353,0,1.37071,1.91214,1.37058,1.91952
2,24,21,9:00:00,1.27,18.3,428.15,7.677,362.49,13.718,0,1.37267,1.90831,1.37188,1.91648
